"","SN","Id","tree_id","location","species","UTM","X","Y","district","forest_type","dev_status","density","quality","crown","st_ht","cr_ht","Ht","dbh","Hx","Dx","v_ob","Vol_tree","x","y","predictions","pred_model1","pred_sm","pred_fit"
"1113",1113,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,38,7.7,0.008444411,11.19657371,0.922330097087379,7.7,7.92857745323577,7.92857745323577,7.37107573549644,0.143520097575518
"1114",1114,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,37,10,0.007555307,11.19657371,0.898058252427184,10,9.49491440541713,9.49491440541713,9.37872365923491,0.175472721087505
"1115",1115,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,36,14,0.039494545,11.19657371,0.87378640776699,14,11.0612513575985,11.0612513575985,11.3157993261312,0.203564693732455
"1116",1116,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,34,20,0.019526386,11.19657371,0.825242718446602,20,14.1939252619612,14.1939252619612,15.0097664629117,0.253804238500397
"1117",1117,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,33,22,0.073505995,11.19657371,0.800970873786408,22,15.7602622141425,15.7602622141425,16.7824242195529,0.27808141161163
"1118",1118,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,32,24.2,0.127425523,11.19657371,0.776699029126214,24.2,17.3265991663239,17.3265991663239,18.5160422928663,0.302801630925508
"1119",1119,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,30,32.2,0.208350563,11.19657371,0.728155339805825,32.2,20.4592730706866,20.4592730706866,21.8966603163005,0.355278586918393
"1120",1120,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,26.2,39.9,0.29876254,11.19657371,0.635922330097087,39.9,26.4113534889758,26.4113534889758,28.0584236337376,0.468314918682906
"1121",1121,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,28,40.2,0.226757004,11.19657371,0.679611650485437,40.2,23.5919469750493,23.5919469750493,25.1832664476684,0.412827560745434
"1122",1122,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,24,43.2,0.321538808,11.19657371,0.58252427184466,43.2,29.8572947837747,29.8572947837747,31.4606449042483,0.5381365996938
"1123",1123,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,22,47.2,0.353664572,11.19657371,0.533980582524272,47.2,32.9899686881374,32.9899686881374,34.4416928110074,0.59984255854802
"1124",1124,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,20,47.7,0.418870332,11.19657371,0.485436893203883,47.7,36.1226425925002,36.1226425925002,37.3111635577774,0.655936165684719
"1125",1125,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,18,55.3,0.541099814,11.19657371,0.436893203883495,55.3,39.2553164968629,39.2553164968629,40.0641949353319,0.703042389518037
"1126",1126,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,16,61.9,0.630707174,11.19657371,0.388349514563107,61.9,42.3879904012256,42.3879904012256,42.6922448276683,0.738928465765478
"1127",1127,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,14,64.8,0.698299688,11.19657371,0.339805825242718,64.8,45.5206643055883,45.5206643055883,45.1602928659118,0.763215818939175
"1128",1128,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,12,68.5,0.805591338,11.19657371,0.29126213592233,68.5,48.653338209951,48.653338209951,47.4217265060177,0.778091983837165
"1129",1129,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,10,74.6,0.913671504,11.19657371,0.242718446601942,74.6,51.7860121143137,51.7860121143137,49.429884174122,0.789022527034654
"1130",1130,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,8,77.9,1.01114361,11.19657371,0.194174757281553,77.9,54.9186860186764,54.9186860186764,51.1381042963609,0.80546296837529
"1131",1131,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,6,82.5,1.21527828,11.19657371,0.145631067961165,82.5,58.0513599230391,58.0513599230391,52.4997252988702,0.841570702462429
"1132",1132,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,4,93.1,0.860080812,11.19657371,0.0970873786407767,93.1,61.1840338274018,61.1840338274018,53.468085607786,0.916916920150409
"1133",1133,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,2.8,97.9,0.803552504,11.19657371,0.0679611650485437,97.9,63.0636381700195,63.0636381700195,54.6869454029382,0.991372883537195
"1134",1134,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,1.8,104.3,0.444733123,11.19657371,0.0436893203883495,104.3,64.6299751222008,64.6299751222008,59.5681473691766,1.07598766308446
"1135",1135,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,1.3,108.5,0.497623417,11.19657371,0.0315533980582524,108.5,65.4131435982915,65.4131435982915,64.4581500693308,1.12743903440783
"1136",1136,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,0.8,116.5,0.665183173,11.19657371,0.0194174757281553,116.5,66.1963120743822,66.1963120743822,71.5399245301347,1.18576508685452
"1137",1137,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,0.3,142.5,0.282314962,11.19657371,0.00728155339805825,142.5,66.9794805504728,66.9794805504728,81.2325987135584,1.25158774643537
"1138",1138,53,"72dn","balchaur","sal",44,521193,3165154,"kailali","sal asna",4,70,1,1,104,17.5,41.2,108.5,0.15,166.2,11.47888868,11.19657371,0.00364077669902913,166.2,67.2144310933,67.2144310933,84.7121860448108,1.27289319171239
"1139",1139,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,22,0,0.002027112,0.580915519,0.993227990970655,0,3.353317823162,3.353317823162,1.02856041822369,0.00978586960943062
"1140",1140,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,20,4.9,0.007166547,0.580915519,0.90293453724605,4.9,9.18023271524975,9.18023271524975,8.98129947216782,0.169416097443719
"1141",1141,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,18,8.2,0.012220435,0.580915519,0.812641083521445,8.2,15.0071476073375,15.0071476073375,15.9354664137642,0.266390715783213
"1142",1142,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,16,9.4,0.001888509,0.580915519,0.72234762979684,9.4,20.8340624994253,20.8340624994253,22.294813304982,0.361893238966458
"1143",1143,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,22,10,0.020471902,0.580915519,0.993227990970655,10,3.353317823162,3.353317823162,1.02856041822369,0.00978586960943062
"1144",1144,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,14,14.1,0.046478571,0.580915519,0.632054176072235,14.1,26.660977391513,26.660977391513,28.3090788752774,0.473340419736034
"1145",1145,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,10,18.6,0.05272725,0.580915519,0.451467268623025,18.6,38.3148071756885,38.3148071756885,39.2501848452829,0.690006394520577
"1146",1146,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,11.9,19.1,0.053030994,0.580915519,0.5372460496614,19.1,32.7792380282051,32.7792380282051,34.244607931326,0.595826015818312
"1147",1147,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,8.2,20,0.006539346,0.580915519,0.37020316027088,20,43.5590305785675,43.5590305785675,43.636059514949,0.749310973894476
"1148",1148,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,8,20.8,0.073738073,0.580915519,0.36117381489842,20.8,44.1417220677763,44.1417220677763,44.0966031938883,0.753881542284717
"1149",1149,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,6,22.5,0.084997209,0.580915519,0.270880361173815,22.5,49.968636959864,49.968636959864,48.2984166451305,0.782715534298848
"1150",1150,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,2.8,23.8,0.062570159,0.580915519,0.126410835214447,23.8,59.2917007872044,59.2917007872044,52.9327594855901,0.865425102168678
"1151",1151,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,4,24,0.053834629,0.580915519,0.18058690744921,24,55.7955518519517,55.7955518519517,51.5561718202859,0.812852409065484
"1152",1152,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,1.7,29.7,0.028086581,0.580915519,0.0767494356659142,29.7,62.4965039778527,62.4965039778527,54.0170266510788,0.966076235625027
"1153",1153,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,1.3,30.1,0.037271149,0.580915519,0.0586907449209932,30.1,63.6618869562702,63.6618869562702,55.9278247089903,1.02100975505192
"1154",1154,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,0.3,30.6,0.011737096,0.580915519,0.0135440180586907,30.6,66.5753444023141,66.5753444023141,75.8790001633722,1.21664575535559
"1155",1155,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,0.8,31.5,0.037867052,0.580915519,0.036117381489842,31.5,65.1186156792921,65.1186156792921,62.384570038118,1.10731554537058
"1156",1156,54,"7ds","baditole","sal",44,520776,3165238,"kailali","sal asna",3,30,1,2,69,12,22.15,30.1,0.15,32.5,0.592652614,0.580915519,0.00677200902934537,32.5,67.0123630192207,67.0123630192207,81.7029127953437,1.25452500368691
"1157",1157,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,22.3,0,0.002168538,0.796900378,1,0,2.91629920625543,2.91629920625543,0.380533959480402,-0.00763321063843492
"1158",1158,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,20,4.9,0.008389376,0.796900378,0.896860986547085,4.9,9.57217766314805,9.57217766314805,9.47586453905334,0.176935611982694
"1159",1159,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,18,9.1,0.005742976,0.796900378,0.807174887892377,9.1,15.359898060446,15.359898060446,16.3333513109494,0.271857545471629
"1160",1160,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,17.2,10,0.010518213,0.796900378,0.771300448430493,10,17.6749862193651,17.6749862193651,18.8971228744371,0.308412065893262
"1161",1161,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,16,11.1,0.021175281,0.796900378,0.717488789237668,11.1,21.1476184577439,21.1476184577439,22.6268965085212,0.367485234977581
"1162",1162,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,14,12.1,0.033140469,0.796900378,0.62780269058296,12.1,26.9353388550418,26.9353388550418,28.5838284854707,0.478877535689852
"1163",1163,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,12,16.6,0.021222717,0.796900378,0.538116591928251,16.6,32.7230592523397,32.7230592523397,34.1919819370751,0.594751075703058
"1164",1164,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,11,20,0.043994037,0.796900378,0.493273542600897,20,35.6169194509887,35.6169194509887,36.855684615325,0.647410633282713
"1165",1165,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,10,23.1,0.093781629,0.796900378,0.448430493273543,23.1,38.5107796496376,38.5107796496376,39.4206941415811,0.692805022602367
"1166",1166,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,8,25.7,0.119757907,0.796900378,0.358744394618834,25.7,44.2985000469356,44.2985000469356,44.2194296935901,0.755045850048728
"1167",1167,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,6,29.4,0.138568424,0.796900378,0.269058295964126,29.4,50.0862204442335,50.0862204442335,48.3744986444534,0.783112104364091
"1168",1168,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,4,30,0.08887115,0.796900378,0.179372197309417,30,55.8739408415314,55.8739408415314,51.5921886747805,0.813599171116653
"1169",1169,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,1.8,31.2,0.040236332,0.796900378,0.0807174887892377,31.2,62.2404332785591,62.2404332785591,53.8324928854913,0.955493896791785
"1170",1170,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,2.8,31.4,0.076943189,0.796900378,0.125560538116592,31.4,59.3465730799102,59.3465730799102,52.9504471821772,0.866643507348957
"1171",1171,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,1.3,32.8,0.043820784,0.796900378,0.0582959641255605,32.8,63.6873633778836,63.6873633778836,55.9955949906051,1.0223425733864
"1172",1172,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,0.8,34,0.048569357,0.796900378,0.0358744394618834,34,65.1342934772081,65.1342934772081,62.4875006928233,1.10836275674775
"1173",1173,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,0.3,36.3,0.018703509,0.796900378,0.0134529147982063,36.3,66.5812235765326,66.5812235765326,75.9513714602148,1.21713895597999
"1174",1174,55,"8sd","baditol","sal",44,520771,3165216,"kailali","sal asna",4,45,3,1,69,10.65,22.3,32.8,0.15,43.1,0.815603887,0.796900378,0.00672645739910314,43.1,67.0153026063299,67.0153026063299,81.7452185176173,1.25478828608545
"1175",1175,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,32.9,0,0.008227785,2.453406967,1,0,2.91629920625543,2.91629920625543,0.380533959480402,-0.00763321063843492
"1176",1176,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,30,8.5,0.002818351,2.453406967,0.911854103343465,8.5,8.60462562104657,8.60462562104657,8.24676056630314,0.157892065654599
"1177",1177,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,29,10,0.021543196,2.453406967,0.88145896656535,10,10.5661174882159,10.5661174882159,10.7106214768707,0.195006149569529
"1178",1178,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,28,15.7,0.044804858,2.453406967,0.851063829787234,15.7,12.5276093553853,12.5276093553853,13.0722651865318,0.227682022556735
"1179",1179,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,26,18,0.056547785,2.453406967,0.790273556231003,18,16.450593089724,16.450593089724,17.55082562612,0.288888805870466
"1180",1180,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,24,19.9,0.000702434,2.453406967,0.729483282674772,19.9,20.3735768240627,20.3735768240627,21.8054364211127,0.353776745978959
"1181",1181,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,20,27,0.139698107,2.453406967,0.60790273556231,27,28.2195442927401,28.2195442927401,29.8593775199162,0.504919568586538
"1182",1182,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,22,28.8,0.122395982,2.453406967,0.668693009118541,28.8,24.2965605584014,24.2965605584014,25.9093149704449,0.42642490427704
"1183",1183,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,17.8,29.8,0.13201816,2.453406967,0.541033434650456,29.8,32.5348264005127,32.5348264005127,34.0153926455891,0.591137018742074
"1184",1184,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,16,31.3,0.161436187,2.453406967,0.486322188449848,31.3,36.0655117614175,36.0655117614175,37.2598604042575,0.654984671154281
"1185",1185,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,14,32.8,0.185150586,2.453406967,0.425531914893617,32.8,39.9884954957563,39.9884954957563,40.6911831004042,0.712496275929355
"1186",1186,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,10,35.1,0.214490664,2.453406967,0.303951367781155,35.1,47.8344629644337,47.8344629644337,46.8531477967826,0.774870826293936
"1187",1187,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,12,35.8,0.187544998,2.453406967,0.364741641337386,35.8,43.911479230095,43.911479230095,43.9153780847042,0.752121710580214
"1188",1188,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,8,37,0.232550323,2.453406967,0.243161094224924,37,51.7574466987724,51.7574466987724,49.4128568245118,0.788915673176686
"1189",1189,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,6,39.9,0.13445031,2.453406967,0.182370820668693,39.9,55.6804304331111,55.6804304331111,51.502869755764,0.811782995669064
"1190",1190,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,2.8,42.6,0.144209379,2.453406967,0.0851063829787234,42.6,61.957204408053,61.957204408053,53.6892751917515,0.944368469167224
"1191",1191,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,5,42.8,0.315034332,2.453406967,0.151975683890578,42.8,57.6419223002805,57.6419223002805,52.3431041189213,0.835099676557242
"1192",1192,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,1.8,43.1,0.075879987,2.453406967,0.0547112462006079,43.1,63.9186962752224,63.9186962752224,56.6741635268783,1.0347188425962
"1193",1193,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,1.3,44.8,0.081134146,2.453406967,0.0395136778115502,44.8,64.8994422088071,64.8994422088071,61.0294442275431,1.09295239602701
"1194",1194,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,0.8,46.1,0.097297164,2.453406967,0.0243161094224924,46.1,65.8801881423918,65.8801881423918,68.3907441996805,1.16135536471128
"1195",1195,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,0.3,53.2,0.037524177,2.453406967,0.00911854103343465,53.2,66.8609340759764,66.8609340759764,79.5811596303443,1.24111733778865
"1196",1196,56,"kid113","Banka","sal",44,442000,3195187,"Kanchanpur","sal",3,75,1,2,69,18.3,32.9,44.8,0.15,59.5,2.490931143,2.453406967,0.00455927051671732,59.5,67.1551578560518,67.1551578560518,83.8080146539206,1.26744810819871
"1197",1197,57,"kid214","Banka","sal",44,442240,3195398,"Kanchanpur","sal",4,80,1,1,69,16.2,34.6,59,34.6,0,0.003088487,3.624730894,1,0,2.91629920625543,2.91629920625543,0.380533959480402,-0.00763321063843492
"1198",1198,57,"kid214","Banka","sal",44,442240,3195398,"Kanchanpur","sal",4,80,1,1,69,16.2,34.6,59,32,5.5,0.00887945,3.624730894,0.92485549132948,5.5,7.76560597844233,7.76560597844233,7.15781657523361,0.139904701036439
"1199",1199,57,"kid214","Banka","sal",44,442240,3195398,"Kanchanpur","sal",4,80,1,1,69,16.2,34.6,59,30,9.1,0.002533666,3.624730894,0.867052023121387,9.1,11.4958419570476,11.4958419570476,11.8418076426866,0.210881103253266
"1200",1200,57,"kid214","Banka","sal",44,442240,3195398,"Kanchanpur","sal",4,80,1,1,69,16.2,34.6,59,29,10,0.019509454,3.624730894,0.838150289017341,10,13.3609599463503,13.3609599463503,14.048470978736,0.24084528237157
"1201",1201,57,"kid214","Banka","sal",44,442240,3195398,"Kanchanpur","sal",4,80,1,1,69,16.2,34.6,59,28,14.2,0.040105983,3.624730894,0.809248554913295,14.2,15.2260779356529,15.2260779356529,16.1826588920298,0.269782212387818
